kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Astri meniup lilin ulang tahun, jumlahnya ada delapan buah.","Astri meniup lilin ulang tahun, jumlahnya tada delapan buah.",IPS,Insertion Error
Astri senang sekali karena orang tua dan semua temannya mengucapkan selamat.,Astri senang sekali karena orang tua tdan semua temannya mengucapkan selamat.,IPS,Insertion Error
Ayah dan ibu mencium pipi dan kening astri dengan sayang.,Ayah dan ibu mencium pipi dan kenitng astri dengan sayang.,IPS,Insertion Error
La juga senang karena mendapatkan banyak kado.,La juga senang karena mendapatkan banyak kadot.,IPS,Insertion Error
Kado sebagai hadiah ulang tahun.,Kado sebagai hadiah uloang tahun.,IPS,Insertion Error
Isi kado itu bermacam-macam.,Isi kado titu bermacam-macam.,IPS,Insertion Error
"Ada boneka, alat tulis, tas, dan lain-lain.","Ada boneka, alat tulis, tas, dan lain-latin.",IPS,Insertion Error
Ayah dan ibu juga memberi kado untuk astri.,Ayah dan ibu juga memberi kado untutk astri.,IPS,Insertion Error
Isinya buku cerita anak bergambar yang bagus sekali.,Isinya buku cerita anak bergambar yang baguts sekali.,IPS,Insertion Error
Astri mengucapkan terima kasih kepada ayah dan ibu.,Astri mengucapkan terima kasih kepada ayah tdan ibu.,IPS,Insertion Error
"Sewaktu nabila berumur enam tahun, ibu melahirkan adik bayi.","Sewaktu nabila berumur enam tahun, ibu melahirkant adik bayi.",IPS,Insertion Error
Adik bayi itu laki-laki dan diberi nama lintang.,Adik bayi itu laki-laki dan diberi namat lintang.,IPS,Insertion Error
Lintang sangat lucu dan sering ngompol.,Lintang sangat lucu daon sering ngompol.,IPS,Insertion Error
Nabila sering membantu ibu mengganti popok lintang.,Nabila sering membantu ibu mengganti popok linttang.,IPS,Insertion Error
Nabila sangat sayang kepada lintang.,Nabila sangat sayang keopada lintang.,IPS,Insertion Error
"Sejak ada lintang, nabila tidak merasa kesepian lagi.","Sejak ada lintang, nabila tidak merasa kesepiatn lagi.",IPS,Insertion Error
Rendi mengikuti lomba menyanyi antar sekolah dasar di kotanya.,Rendi mengikuti lomba menyanyi antar sekolah dasatr di kotanya.,IPS,Insertion Error
La mewakili sekolahnya.,La mewakili sekolahnyat.,IPS,Insertion Error
Lomba itu diikuti oleh ratusan siswa yang berasal dari beberapa sekolah dasar.,Lomba itu diikuti oleh ratusan siswa yangt berasal dari beberapa sekolah dasar.,IPS,Insertion Error
Awalnya rendi sangat gugup.,Awalnya rendi sangtat gugup.,IPS,Insertion Error
La takut sekali kalau kalah.,La takut sekali kaolau kalah.,IPS,Insertion Error
Rendi takut mengecewakan guru dan teman-temannya.,Rendi takut mengecewakan guoru dan teman-temannya.,IPS,Insertion Error
Akhirnya pak anwar menasihati rendi supaya tidak usah gugup dan takut kalah.,Akhirnya pak anwar menasihati rendi supaya tidatk usah gugup dan takut kalah.,IPS,Insertion Error
Pak anwar adalah wali kelas rendi di sekolah.,Pak anwar adalah wali kelas rentdi di sekolah.,IPS,Insertion Error
Pak anwar bilang kalah itu tidak apa-apa asalkan kita sudah berusaha sebaik mungkin.,Pak anwar bilang kalah itu tidak apa-tapa asalkan kita sudah berusaha sebaik mungkin.,IPS,Insertion Error
Kekalahan bisa dijadikan pelajaran nantinya.,Kekalahan bisa dijadikan pelajaroan nantinya.,IPS,Insertion Error
"Setelah mendengar nasihat pak anwar, rendi merasa tenang dan bisa menyanyi dengan baik.","Setelah mendengar nasihat pak anwar, rendi meratsa tenang dan bisa menyanyi dengan baik.",IPS,Insertion Error
Tanpa disangka rendi menjadi juara pertama.,Tanpa disangka rendi meonjadi juara pertama.,IPS,Insertion Error
Rendi senang sekali dan merasa bangga.,Rendi senang sekali daon merasa bangga.,IPS,Insertion Error
La bisa mengharumkan nama sekolahnya.,La bisa mengharumkan naoma sekolahnya.,IPS,Insertion Error
Guru dan teman-teman mengucapkan selamat pada rendi.,Guru dan teman-teman mengucapkan selamat pada rendti.,IPS,Insertion Error
Rendi berterimakasih atas doa dan dukungan guru dan teman-temannya.,Rendi berterimakasih atas doa dan dukungan gurut dan teman-temannya.,IPS,Insertion Error
Sofie memiliki peristiwa yang sangat berkesan bersama keluarganya.,Sofie memiliki peristiwa yang sangat berkesan berstama keluarganya.,IPS,Insertion Error
Sofie tidak akan melupakannya.,Sofie tidak akant melupakannya.,IPS,Insertion Error
"Setiap liburan sekolah tiba, ayah selalu mengajak seluruh keluarga untuk berlibur.","Setiap liburan sekolah tiba, ayah selalu mengajatk seluruh keluarga untuk berlibur.",IPS,Insertion Error
"Ayah mengajak keluarga berlibur ke rumah orang tua ayah, yaitu kakek dan nenek.","Ayah mengajak keluarga berlibur ke rumah orantg tua ayah, yaitu kakek dan nenek.",IPS,Insertion Error
"Rumah kakek dan nenek ada di luar kota, letaknya ada di pedesaan.","Rumah kakek dan nenek ada di luart kota, letaknya ada di pedesaan.",IPS,Insertion Error
"Di desa itu pemandangannya sangat indah, banyak pohon dan sawah.","Di desa itu pemandangannya sangat indah, banytak pohon dan sawah.",IPS,Insertion Error
Kakek dan nenek juga memiliki sawah.,Kakek dan nenek juoga memiliki sawah.,IPS,Insertion Error
Hampir setiap hari sofie dan adiknya membawakan makan siang untuk kakek.,Hampir setiap hari sofie dan adiknya membawakant makan siang untuk kakek.,IPS,Insertion Error
Ketika kakek mencangkul di sawah.,Ketika kakek mencangkul dio sawah.,IPS,Insertion Error
"Ketika kakek makan, sofie dan adiknya suka mencari belut.","Ketika kakek makan, sofie dan adiknya sukat mencari belut.",IPS,Insertion Error
Sofie senang sekali.,Sofie senang sekatli.,IPS,Insertion Error
"Selain peristiwa yang menyenangkan, ada pula peristiwa yang menyedihkan.","Selain peristitwa yang menyenangkan, ada pula peristiwa yang menyedihkan.",IPS,Insertion Error
Peristiwa menyenangkan akan membuat kita senang dan bahagia.,Peristiwa menyenangkan akan membuat kita senang tdan bahagia.,IPS,Insertion Error
Peristiwa menyedihkan membuat kita sedih dan menangis.,Peristiwa menyedihkan membuat kita sedih dan menangits.,IPS,Insertion Error
Seperti apakah contoh-contoh peristiwa yang menyenangkan itu?,Seperti apakah contoh-contoh peristiwa yang menyenangkan titu?,IPS,Insertion Error
Mengapa aldo senang belajar di kelas?,Mengapa aldo senang beolajar di kelas?,IPS,Insertion Error
Kado apa yang diberikan ayah dan ibu untuk astri?,Kado apa yang diberikan ayah dan tibu untuk astri?,IPS,Insertion Error
Apa yang dilakukan nabila untuk membantu ibu?,Apa yang dilakukan nabila untuk membantu tibu?,IPS,Insertion Error
Mengapa rendi sangat gugup?,Mengapa rendi sangtat gugup?,IPS,Insertion Error
Kamu pasti pernah mengalami pengalaman yang menyenangkan.,Kamu pasti pernah mengalami pengalaman yang menyenangkant.,IPS,Insertion Error
Ingat-ingatlah peristiwa itu.,Ingat-ingatlah peristiwa titu.,IPS,Insertion Error
Buatlah daftarnya.,Buattlah daftarnya.,IPS,Insertion Error
Guru membimbing anak untuk bisa mengingat peristiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristitwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,IPS,Insertion Error
"Jika kolom di bawah ini tidak cukup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.","Jika kolom di bawah ini tidak cukutp, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.",IPS,Insertion Error
"Pilihlah salah satu dari peristiwa yang berhasil kamu ingat itu, manakah yang paling berkesan.","Pilihlah salah satu dari peristiwa yang berhasitl kamu ingat itu, manakah yang paling berkesan.",IPS,Insertion Error
Cobalah ceritakan di depan teman-temanmu tentang peristiwa menyenangkan itu.,Cobalah ceritakan di depan teman-temanmu tentang peristitwa menyenangkan itu.,IPS,Insertion Error
Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat tdan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,IPS,Insertion Error
Suatu hari badan alif demam.,Suatu hari badan aloif demam.,IPS,Insertion Error
Badannya panas sekali.,Badannya panas sekatli.,IPS,Insertion Error
Ibu membawa alif ke dokter dekat rumah.,Ibu membawa alif ke dokter dekat rumath.,IPS,Insertion Error
"Kata dokter, alif sakit demam berdarah.","Kata dokter, alif saokit demam berdarah.",IPS,Insertion Error
Alif harus dirawat di rumah sakit.,Alif harus diorawat di rumah sakit.,IPS,Insertion Error
Demam berdarah adalah penyakit berbahaya.,Demam berdarah adalah penyakiot berbahaya.,IPS,Insertion Error
Alif dirawat selama sepuluh hari.,Alif dirawat selama seopuluh hari.,IPS,Insertion Error
Selama dirawat alif diberi infus.,Selama dirawat alif dioberi infus.,IPS,Insertion Error
Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumath yang menjenguk.,IPS,Insertion Error
Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermtain dan belajar bersama teman-temannya selama sakit.,IPS,Insertion Error
Alif tidak mau lagi dirawat di rumah sakit.,Alif tidak mau lagi dirawat di rumath sakit.,IPS,Insertion Error
"Waktu rani berumur empat tahun, kakek sudah sakit keras.","Waktu rani berumur empat tahun, kakek sudath sakit keras.",IPS,Insertion Error
Kakek sering dirawat di rumah sakit.,Kakek sering diorawat di rumah sakit.,IPS,Insertion Error
"Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.","Ketika sedang berkumpul bersama di ruang keluargta, paman menelepon ayah.",IPS,Insertion Error
Paman mengabarkan kakek sudah meninggal dunia.,Paman mengabarkan kakek suodah meninggal dunia.,IPS,Insertion Error
Setelah itu keluarga rani langsung pergi ke rumah kakek.,Setelah itu tkeluarga rani langsung pergi ke rumah kakek.,IPS,Insertion Error
Di rumah kakek sudah banyak orang yang datang melayat.,Di rumah kakek sudah banyak orang yangt datang melayat.,IPS,Insertion Error
Semuanya berdoa untuk kakek.,Semuanya berdoa untutk kakek.,IPS,Insertion Error
"Semua orang merasa sedih, ada juga yang menangis.","Semua orang merasa sedih, ada juga yangt menangis.",IPS,Insertion Error
"Rani juga menangis, karena tidak punya kakek lagi.","Rani juga menangis, karena tidak punya kaketk lagi.",IPS,Insertion Error
Rumah keluarga wildan berada dekat dengan sungai besar.,Rumah keluarga wildan berada dekat dengan sungtai besar.,IPS,Insertion Error
Sungai itu namanya sungai citarum.,Sungai itu namanya suongai citarum.,IPS,Insertion Error
Airnya akan banyak kalau musim hujan.,Airnya akan banyak kaolau musim hujan.,IPS,Insertion Error
Kalau musim kemarau airnya jadi sedikit.,Kalau musim kemarau aiornya jadi sedikit.,IPS,Insertion Error
Suatu hari hujan lebat lama sekali.,Suatu hari hujan leobat lama sekali.,IPS,Insertion Error
Tanpa disangka air sungai itu meluap.,Tanpa disangka air suongai itu meluap.,IPS,Insertion Error
"Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai titu jadi terendam air, termasuk rumah keluarga wildan.",IPS,Insertion Error
Semua barang yang ada di rumah jadi basah.,Semua barang yang ada di rumah jadit basah.,IPS,Insertion Error
Keluarga wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,Keluarga wildan dan tetangganya harus mengungsi tke tempat yang tidak terkena banjir.,IPS,Insertion Error
Selama banjir sekolah diliburkan karena sekolah juga terkena banjir.,Selama banjir sekolah diliburkan karena sekolah jugat terkena banjir.,IPS,Insertion Error
Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,Wildan dan teman-temannya terpaksa belajar di temptat pengungsian.,IPS,Insertion Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di baowah ini!,IPS,Insertion Error
Peristiwa menyedihkan apa yang pernah kamu alami?,Peristiwa menyedihkan apa yang pernah kamu alamti?,IPS,Insertion Error
Cobalah untuk mengingatnya.,Cobalah untuk mengingatnyat.,IPS,Insertion Error
Tuliskan pada daftar di bawah ini.,Tuliskan pada daftar dio bawah ini.,IPS,Insertion Error
Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristitwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,IPS,Insertion Error
Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang perntah kamu alami.,IPS,Insertion Error
Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat tdan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,IPS,Insertion Error
Setiap orang pasti pernah mengalami peristiwa atau pengalaman.,Setiap orang pasti pernah mengalami peristiwa ataut pengalaman.,IPS,Insertion Error
Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pulat yang menyedihkan atau tidak menyenangkan.,IPS,Insertion Error
Pengalaman jangan dilupakan.,Pengalaman jangan dilupaktan.,IPS,Insertion Error
Apalagi pengalaman penting.,Apalagi pengalaman pentting.,IPS,Insertion Error
Tidak semua peristiwa penting dapat kita ingat.,Tidak semua peristiwa penting dapat kita ingatt.,IPS,Insertion Error
"Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibutat garis waktu.",IPS,Insertion Error
Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkatn waktu kejadiannya.,IPS,Insertion Error
Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristitwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,IPS,Insertion Error
Selama satu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,Selama satu hari itu adakah peristiwa menyenangkant maupun menyedihkan yang terjadi?,IPS,Insertion Error
Peristiwa penting dalam keluarga pun bisa dibuat garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibutat garis waktunya.,IPS,Insertion Error
Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa pentting apa saja yang pernah dialami dalam keluargamu.,IPS,Insertion Error
Untuk itu kamu bisa menanyakannya kepada kedua orang tuamu.,Untuk itu kamu bisa menanyakannya kepada keduta orang tuamu.,IPS,Insertion Error
Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album fotot yang dimiliki keluargamu.,IPS,Insertion Error
Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam benttuk foto.,IPS,Insertion Error
Tujuannya supaya tidak lupa dan dapat mengenang kembali peristiwa yang pernah terjadi.,Tujuannya supaya tidak lupa dan dapat mengenatng kembali peristiwa yang pernah terjadi.,IPS,Insertion Error
"Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnyta pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.",IPS,Insertion Error
"Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah berceritta kepada anak-anaknya.",IPS,Insertion Error
Ayah menikah dengan ibu pada tanggal 20 september tahun 1996.,Ayah menikah dengan ibu pada tanggal t20 september tahun 1996.,IPS,Insertion Error
Banyak kerabat yang datang untuk mengucapkan selamat.,Banyak kerabat yang datang untuk mengucapkan selatmat.,IPS,Insertion Error
"Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1997.","Setahun kemudian adian lahir, tepatnya tanggal t7 agustus 1997.",IPS,Insertion Error
Kelahiran adian disambut dengan suka cita oleh keluarga.,Kelahiran adian disambut dengan suka cita oleht keluarga.,IPS,Insertion Error
Kakek dan nenek berebut ingin mencium dan menggendongnya.,Kakek tdan nenek berebut ingin mencium dan menggendongnya.,IPS,Insertion Error
Setiap tanggal 7 agustus adian ulang tahun.,Setiap tanggal 7 agustus adian ulang tahutn.,IPS,Insertion Error
Hari ulang tahunnya tidak harus selalu dirayakan.,Hari ulang tahunnya tidak harus selalu dirayaktan.,IPS,Insertion Error
"Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkatn selamat.",IPS,Insertion Error
Ketika berumur empat tahun adian masuk sekolah taman kanak-kanak kelas a.,Ketika berumur empat tahun adian masuk sekotlah taman kanak-kanak kelas a.,IPS,Insertion Error
"Di tk, adian belajar sambil bermain bersama teman-teman lainnya.","Di tk, adian belajar sambil bermain berstama teman-teman lainnya.",IPS,Insertion Error
Ketika berumur tujuh tahun adian dikhitan.,Ketika berumur tujuh taohun adian dikhitan.,IPS,Insertion Error
Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,Khitanan adian dirayakan dengan menguntdang teman-teman dan tetangga sekitar rumah.,IPS,Insertion Error
Adian senang sekali.,Adian senang sekatli.,IPS,Insertion Error
Ibu melahirkan adik pada tanggal 30 september 2000.,Ibu melahirkan adik pada tanggal 30 septembter 2000.,IPS,Insertion Error
Adik adian itu diberi nama mawar.,Adik adian itu dioberi nama mawar.,IPS,Insertion Error
Tetapi beberapa minggu kemudian terdengar kabar bahwa kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kabar bahwta kakek meninggal dunia.,IPS,Insertion Error
