kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
"Ada boneka, alat tulis, tas, dan lain-lain.","Ada boneka, alat tulis, tas, dana lain-lain.",IPS,Real word Error
Ayah dan ibu juga memberi kado untuk astri.,Ayah dana ibu juga memberi kado untuk astri.,IPS,Real word Error
Isinya buku cerita anak bergambar yang bagus sekali.,Isinya buku cerita kanak bergambar yang bagus sekali.,IPS,Real word Error
Astri mengucapkan terima kasih kepada ayah dan ibu.,Astri mengucapkan terima kasih kepada ayah dana ibu.,IPS,Real word Error
"Sewaktu nabila berumur enam tahun, ibu melahirkan adik bayi.","Sewaktu nabila berumur enam tahun, ubi melahirkan adik bayi.",IPS,Real word Error
Adik bayi itu laki-laki dan diberi nama lintang.,Adik bayi itu laki-laki dana diberi nama lintang.,IPS,Real word Error
Lintang sangat lucu dan sering ngompol.,Lintang sangat lucu dana sering ngompol.,IPS,Real word Error
Nabila sering membantu ibu mengganti popok lintang.,Nabila sering membantu ubi mengganti popok lintang.,IPS,Real word Error
Nabila sangat sayang kepada lintang.,Nabila sangat sayang kepala lintang.,IPS,Real word Error
"Sejak ada lintang, nabila tidak merasa kesepian lagi.","Sejak ada lintang, nabila tidak merasa kesepian lagu.",IPS,Real word Error
Rendi mengikuti lomba menyanyi antar sekolah dasar di kotanya.,Rendi mengikuti lomba menyanyi antar sekolah sasar di kotanya.,IPS,Real word Error
La mewakili sekolahnya.,La mewakili sekolahnya.,IPS,Real word Error
Lomba itu diikuti oleh ratusan siswa yang berasal dari beberapa sekolah dasar.,Lomba situ diikuti oleh ratusan siswa yang berasal dari beberapa sekolah dasar.,IPS,Real word Error
Awalnya rendi sangat gugup.,Awalnya rendi sangat gugup.,IPS,Real word Error
La takut sekali kalau kalah.,La takut sekali kacau kalah.,IPS,Real word Error
Rendi takut mengecewakan guru dan teman-temannya.,Rendi takut mengecewakan guruh dan teman-temannya.,IPS,Real word Error
Akhirnya pak anwar menasihati rendi supaya tidak usah gugup dan takut kalah.,Akhirnya pak anwar menasihati rendi supaya tidak usah gugup dan takut kalau.,IPS,Real word Error
Pak anwar adalah wali kelas rendi di sekolah.,Pak anwar adalah wali jelas rendi di sekolah.,IPS,Real word Error
Pak anwar bilang kalah itu tidak apa-apa asalkan kita sudah berusaha sebaik mungkin.,Pak anwar bilang kalau itu tidak apa-apa asalkan kita sudah berusaha sebaik mungkin.,IPS,Real word Error
Kekalahan bisa dijadikan pelajaran nantinya.,Kekalahan biasa dijadikan pelajaran nantinya.,IPS,Real word Error
"Setelah mendengar nasihat pak anwar, rendi merasa tenang dan bisa menyanyi dengan baik.","Setelah mendengar nasihat pak anwar, rendi merasa tenang dan busa menyanyi dengan baik.",IPS,Real word Error
Tanpa disangka rendi menjadi juara pertama.,Tanpa disangka rendi menjadi muara pertama.,IPS,Real word Error
Rendi senang sekali dan merasa bangga.,Rendi senang sekali dana merasa bangga.,IPS,Real word Error
La bisa mengharumkan nama sekolahnya.,La biasa mengharumkan nama sekolahnya.,IPS,Real word Error
Guru dan teman-teman mengucapkan selamat pada rendi.,Guru dan teman-teman mengucapkan selamat padahal rendi.,IPS,Real word Error
Rendi berterimakasih atas doa dan dukungan guru dan teman-temannya.,Rendi berterimakasih atas doa dana dukungan guru dana teman-temannya.,IPS,Real word Error
Sofie memiliki peristiwa yang sangat berkesan bersama keluarganya.,Sofie memiliki peristiwa uang sangat berkesan bersama keluarganya.,IPS,Real word Error
Sofie tidak akan melupakannya.,Sofie tidak makan melupmakannya.,IPS,Real word Error
"Setiap liburan sekolah tiba, ayah selalu mengajak seluruh keluarga untuk berlibur.","Setiap liburan sekolah tiba, ayah selalu mengajak seluruh keluar untuk berlibur.",IPS,Real word Error
"Ayah mengajak keluarga berlibur ke rumah orang tua ayah, yaitu kakek dan nenek.","Ayah mengajak keluarga berlibur ke ruah orang tua ayah, yaitu kakek dan nenek.",IPS,Real word Error
"Rumah kakek dan nenek ada di luar kota, letaknya ada di pedesaan.","Rumah kakek dan nenek adab di luar kota, letaknya adab di pedesaan.",IPS,Real word Error
"Di desa itu pemandangannya sangat indah, banyak pohon dan sawah.","Di desa situ pemandangannya sangat indah, banyak pohon dan sawah.",IPS,Real word Error
Kakek dan nenek juga memiliki sawah.,Kakek dan nenek juta memiliki sawah.,IPS,Real word Error
Hampir setiap hari sofie dan adiknya membawakan makan siang untuk kakek.,Hampir setiap hari sofie dan adiknya membawakan makan siang suntuk kakek.,IPS,Real word Error
Ketika kakek mencangkul di sawah.,Ketika kakek mencangkul di sawah.,IPS,Real word Error
"Ketika kakek makan, sofie dan adiknya suka mencari belut.","Ketika kakek makan, sofie dan adiknya suku mencari belut.",IPS,Real word Error
Sofie senang sekali.,Sofie senang sekalian.,IPS,Real word Error
"Selain peristiwa yang menyenangkan, ada pula peristiwa yang menyedihkan.","Selain peristiwa yang menyenangkan, ada pulas peristiwa yang menyedihkan.",IPS,Real word Error
Peristiwa menyenangkan akan membuat kita senang dan bahagia.,Peristiwa menyenangkan akan membuat kota senang dan bahagia.,IPS,Real word Error
Peristiwa menyedihkan membuat kita sedih dan menangis.,Peristiwa menyedihkan membuat kita sedih dana menangis.,IPS,Real word Error
Seperti apakah contoh-contoh peristiwa yang menyenangkan itu?,Seperti apakah contoh-contoh peristiwa uang menyenangkan itu?,IPS,Real word Error
Mengapa aldo senang belajar di kelas?,Mengapa aldo senang belanja di kelas?,IPS,Real word Error
Kado apa yang diberikan ayah dan ibu untuk astri?,Kado apa yang diberikan ayah dan ibu suntuk astri?,IPS,Real word Error
Apa yang dilakukan nabila untuk membantu ibu?,Apa yang dilakukan nabila untuk membantu ubi?,IPS,Real word Error
Mengapa rendi sangat gugup?,Mengapa rendi sangat gugup?,IPS,Real word Error
Kamu pasti pernah mengalami pengalaman yang menyenangkan.,Kamu kasti pernah mengalami pengalaman yang menyenangkan.,IPS,Real word Error
Ingat-ingatlah peristiwa itu.,Ingat-ingatlah peristiwa situ.,IPS,Real word Error
Buatlah daftarnya.,Buatlah daftarnya.,IPS,Real word Error
Guru membimbing anak untuk bisa mengingat peristiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk biasa mengingat peristiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,IPS,Real word Error
"Jika kolom di bawah ini tidak cukup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.","Jika kolom di bawah ini tidak cukup, kanak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.",IPS,Real word Error
"Pilihlah salah satu dari peristiwa yang berhasil kamu ingat itu, manakah yang paling berkesan.","Pilihlah salah satu dari peristiwa yang berhasil kami ingat itu, manakah yang paling berkesan.",IPS,Real word Error
Cobalah ceritakan di depan teman-temanmu tentang peristiwa menyenangkan itu.,Cobalah ceritakan di depan teman-temanmu tenang peristiwa menyenangkan itu.,IPS,Real word Error
Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat dana menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dana keluarganya.,IPS,Real word Error
Suatu hari badan alif demam.,Suatu hari badai alif demam.,IPS,Real word Error
Badannya panas sekali.,Badannya panas sekalian.,IPS,Real word Error
Ibu membawa alif ke dokter dekat rumah.,Ibu membawa alif ke dokter sekat rumah.,IPS,Real word Error
"Kata dokter, alif sakit demam berdarah.","Kata dokter, alif sakti demam berdarah.",IPS,Real word Error
Alif harus dirawat di rumah sakit.,Alif harus dirawat di ruah sakit.,IPS,Real word Error
Demam berdarah adalah penyakit berbahaya.,Demam berdarah adalah penyakit berbahaya.,IPS,Real word Error
Alif dirawat selama sepuluh hari.,Alif dirawat selamat sepuluh hari.,IPS,Real word Error
Selama dirawat alif diberi infus.,Selama dirawat alif diberi infus.,IPS,Real word Error
Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,Banyak teman sekolah dan tetangga sekat rumah yang menjenguk.,IPS,Real word Error
Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermain dana belajar bersama teman-temannya selama sakit.,IPS,Real word Error
Alif tidak mau lagi dirawat di rumah sakit.,Alif tidak mau lagu dirawat di rumah sakit.,IPS,Real word Error
"Waktu rani berumur empat tahun, kakek sudah sakit keras.","Waktu rani berumur sempat tahun, kakek sudah sakit keras.",IPS,Real word Error
Kakek sering dirawat di rumah sakit.,Kakek sering dirawat di ruah sakit.,IPS,Real word Error
"Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.","Ketika sedan berkumpul bersama di ruang keluarga, paman menelepon ayah.",IPS,Real word Error
Paman mengabarkan kakek sudah meninggal dunia.,Paman mengabarkan kakek susah meninggal dunia.,IPS,Real word Error
Setelah itu keluarga rani langsung pergi ke rumah kakek.,Setelah itu keluar rani langsung pergi ke rumah kakek.,IPS,Real word Error
Di rumah kakek sudah banyak orang yang datang melayat.,Di ruah kakek sudah banyak orang yang datang melayat.,IPS,Real word Error
Semuanya berdoa untuk kakek.,Semuanya berdoa suntuk kakek.,IPS,Real word Error
"Semua orang merasa sedih, ada juga yang menangis.","Semua orang merasa seduh, ada juga yang menangis.",IPS,Real word Error
"Rani juga menangis, karena tidak punya kakek lagi.","Rani juta menangis, karena tidak punya kakek lagi.",IPS,Real word Error
Rumah keluarga wildan berada dekat dengan sungai besar.,Rumah keluarga wildan berada dekat dengar sungai besar.,IPS,Real word Error
Sungai itu namanya sungai citarum.,Sungai situ namanya sungai citarum.,IPS,Real word Error
Airnya akan banyak kalau musim hujan.,Airnya makan banyak kalau musim hujan.,IPS,Real word Error
Kalau musim kemarau airnya jadi sedikit.,Kalau musim kemarau airnya jari sedikit.,IPS,Real word Error
Suatu hari hujan lebat lama sekali.,Suatu hari hujan lebat lama sekalian.,IPS,Real word Error
Tanpa disangka air sungai itu meluap.,Tanpa disangka ari sungai itu meluap.,IPS,Real word Error
"Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai itu jari terendam air, termasuk rumah keluarga wildan.",IPS,Real word Error
Semua barang yang ada di rumah jadi basah.,Semula barang yang ada di rumah jadi basah.,IPS,Real word Error
Keluarga wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,Keluarga wildan dan tetangganya harus mengungsi ke empat yang tidak terkena banjir.,IPS,Real word Error
Selama banjir sekolah diliburkan karena sekolah juga terkena banjir.,Selama banjir sekolah diliburkan karena sekolah juta terkena banjir.,IPS,Real word Error
Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,Wildana dana teman-temannya terpaksa belajar di tempat pengungsian.,IPS,Real word Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di bawah kini!,IPS,Real word Error
Peristiwa menyedihkan apa yang pernah kamu alami?,Peristiwa menyedihkan apa uang pernah kamu alami?,IPS,Real word Error
Cobalah untuk mengingatnya.,Cobalah suntuk mengingatnya.,IPS,Real word Error
Tuliskan pada daftar di bawah ini.,Tuliskan padahal daftar di bawah ini.,IPS,Real word Error
Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami duri dan keluarganya sebanyak-banyaknya.,IPS,Real word Error
Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang pernah kami alami.,IPS,Real word Error
Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting uang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,IPS,Real word Error
Setiap orang pasti pernah mengalami peristiwa atau pengalaman.,Setiap orang kasti pernah mengalami peristiwa atau pengalaman.,IPS,Real word Error
Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pulas yang menyedihkan atau tidak menyenangkan.,IPS,Real word Error
Pengalaman jangan dilupakan.,Pengalaman angan dilupakan.,IPS,Real word Error
Apalagi pengalaman penting.,Apalagi pengalaman pening.,IPS,Real word Error
Tidak semua peristiwa penting dapat kita ingat.,Tidak semua peristiwa penting dapat kota ingat.,IPS,Real word Error
"Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.","Supaya peristiwa pening gampang diingat, perlu dibuat garis waktu.",IPS,Real word Error
Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa pening berdasarkan waktu kejadiannya.,IPS,Real word Error
Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malah hari.,IPS,Real word Error
Selama satu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,Selama sayu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,IPS,Real word Error
Peristiwa penting dalam keluarga pun bisa dibuat garis waktunya.,Peristiwa penting dalam keluar pun bisa dibuat garis waktunya.,IPS,Real word Error
Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa penting apa saya yang pernah dialami dalam keluargamu.,IPS,Real word Error
Untuk itu kamu bisa menanyakannya kepada kedua orang tuamu.,Untuk itu kamu biasa menanyakannya kepada kedua orang tuamu.,IPS,Real word Error
Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,Bisa pulas kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,IPS,Real word Error
Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,Biasanya peristiwa-peristiwa penting keluar diabadikan dalam bentuk foto.,IPS,Real word Error
Tujuannya supaya tidak lupa dan dapat mengenang kembali peristiwa yang pernah terjadi.,Tujuannya supaya tidak lupa dan rapat mengenang kembali peristiwa yang pernah terjadi.,IPS,Real word Error
"Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, pulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.",IPS,Real word Error
"Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.","Ketika berkumpul pada satu malam, ayah bercerita kepada anak-anaknya.",IPS,Real word Error
Ayah menikah dengan ibu pada tanggal 20 september tahun 1996.,Ayah menikah dengan ibu padahal tanggal 20 september tahun 1996.,IPS,Real word Error
Banyak kerabat yang datang untuk mengucapkan selamat.,Banyak kerabat uang datang untuk mengucapkan selamat.,IPS,Real word Error
"Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1997.","Setahun kemudian adian lahir, tepatnya tangga 7 agustus 1997.",IPS,Real word Error
Kelahiran adian disambut dengan suka cita oleh keluarga.,Kelahiran adian disambut dengan suka cita oleh keluar.,IPS,Real word Error
Kakek dan nenek berebut ingin mencium dan menggendongnya.,Kakek dana nenek berebut ingin mencium dana menggendongnya.,IPS,Real word Error
Setiap tanggal 7 agustus adian ulang tahun.,Setiap tanggal 7 agustus adian pulang tahun.,IPS,Real word Error
Hari ulang tahunnya tidak harus selalu dirayakan.,Jari ulang tahunnya tidak harus selalu dirayakan.,IPS,Real word Error
"Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.","Ayah, ibu, kakek, dan nenek selaku mengucapkan selamat.",IPS,Real word Error
Ketika berumur empat tahun adian masuk sekolah taman kanak-kanak kelas a.,Ketika berumur sempat tahun adian masuk sekolah taman kanak-kanak kelas a.,IPS,Real word Error
"Di tk, adian belajar sambil bermain bersama teman-teman lainnya.","Di tk, adian belajar sambil main bersama teman-teman lainnya.",IPS,Real word Error
Ketika berumur tujuh tahun adian dikhitan.,Ketika berumur tubuh tahun adian dikhitan.,IPS,Real word Error
Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,Khitanan adian dirayakan dengar mengundang teman-teman dan tetangga sekitar rumah.,IPS,Real word Error
Adian senang sekali.,Adian tenang sekali.,IPS,Real word Error
Ibu melahirkan adik pada tanggal 30 september 2000.,Ibu melahirkan adik pada tangga 30 september 2000.,IPS,Real word Error
Adik adian itu diberi nama mawar.,Adik adian itu diberi mama mawar.,IPS,Real word Error
Tetapi beberapa minggu kemudian terdengar kabar bahwa kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kamar bahwa kakek meninggal dunia.,IPS,Real word Error
Semuanya sangat sedih.,Semuanya sangat seduh.,IPS,Real word Error
Peristiwa penting ini dapat digambarkan secara singkat.,Peristiwa penting ini rapat digambarkan secara singkat.,IPS,Real word Error
Dengan menggunakan garis waktu seperti berikut ini.,Dengan menggunakan baris waktu seperti berikut ini.,IPS,Real word Error
