kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Astri merayakan ulang tahunnya yang kedelapan.,Astri merayakan ulang tarunnya yang kedelapan.,IPS,Subtitution Error
La mengundang teman-temannya ke rumah.,La mengundang teman-temannya qe rumah.,IPS,Subtitution Error
Semua teman menyanyikan lagu selamat ulang tahun sambil bertepuk tangan.,Semua teman menyanyikan lagu selamat ulang tahuy sambil bertepuk tangan.,IPS,Subtitution Error
"Astri meniup lilin ulang tahun, jumlahnya ada delapan buah.","Astri meniup lilin ulang tahun, jumlahnya vda delapan buah.",IPS,Subtitution Error
Astri senang sekali karena orang tua dan semua temannya mengucapkan selamat.,Astri senang sekali karena orang tua wan semua temannya mengucapkan selamat.,IPS,Subtitution Error
Ayah dan ibu mencium pipi dan kening astri dengan sayang.,Ayah dan ibu mencium pipi dan keniyg astri dengan sayang.,IPS,Subtitution Error
La juga senang karena mendapatkan banyak kado.,La juga senang karena mendapatkan banyak xado.,IPS,Subtitution Error
Kado sebagai hadiah ulang tahun.,Kado sebagai hadiah ulsng tahun.,IPS,Subtitution Error
Isi kado itu bermacam-macam.,Isi kado wtu bermacam-macam.,IPS,Subtitution Error
"Ada boneka, alat tulis, tas, dan lain-lain.","Ada boneka, alat tulis, tas, dan lain-laxn.",IPS,Subtitution Error
Ayah dan ibu juga memberi kado untuk astri.,Ayah dan ibu juga memberi kado untux astri.,IPS,Subtitution Error
Isinya buku cerita anak bergambar yang bagus sekali.,Isinya buku cerita anak bergambar yang baguy sekali.,IPS,Subtitution Error
Astri mengucapkan terima kasih kepada ayah dan ibu.,Astri mengucapkan terima kasih kepada ayah wan ibu.,IPS,Subtitution Error
"Sewaktu nabila berumur enam tahun, ibu melahirkan adik bayi.","Sewaktu nabila berumur enam tahun, ibu melahirxan adik bayi.",IPS,Subtitution Error
Adik bayi itu laki-laki dan diberi nama lintang.,Adik bayi itu laki-laki dan diberi wama lintang.,IPS,Subtitution Error
Lintang sangat lucu dan sering ngompol.,Lintang sangat lucu dar sering ngompol.,IPS,Subtitution Error
Nabila sering membantu ibu mengganti popok lintang.,Nabila sering membantu ibu mengganti popok lintzng.,IPS,Subtitution Error
Nabila sangat sayang kepada lintang.,Nabila sangat sayang ketada lintang.,IPS,Subtitution Error
"Sejak ada lintang, nabila tidak merasa kesepian lagi.","Sejak ada lintang, nabila tidak merasa kevepian lagi.",IPS,Subtitution Error
Rendi mengikuti lomba menyanyi antar sekolah dasar di kotanya.,Rendi mengikuti lomba menyanyi antar sekolah dasax di kotanya.,IPS,Subtitution Error
La mewakili sekolahnya.,La mewakili sekolahwya.,IPS,Subtitution Error
Lomba itu diikuti oleh ratusan siswa yang berasal dari beberapa sekolah dasar.,Lomba itu diikuti oleh ratusan siswa wang berasal dari beberapa sekolah dasar.,IPS,Subtitution Error
Awalnya rendi sangat gugup.,Awalnya rendi sangyt gugup.,IPS,Subtitution Error
La takut sekali kalau kalah.,La takut sekali karau kalah.,IPS,Subtitution Error
Rendi takut mengecewakan guru dan teman-temannya.,Rendi takut mengecewakan gupu dan teman-temannya.,IPS,Subtitution Error
Akhirnya pak anwar menasihati rendi supaya tidak usah gugup dan takut kalah.,Akhirnya pak anwar menasihati rendi supaya tiday usah gugup dan takut kalah.,IPS,Subtitution Error
Pak anwar adalah wali kelas rendi di sekolah.,Pak anwar adalah wali kelas renvi di sekolah.,IPS,Subtitution Error
Pak anwar bilang kalah itu tidak apa-apa asalkan kita sudah berusaha sebaik mungkin.,Pak anwar bilang kalah itu tidak apa-vpa asalkan kita sudah berusaha sebaik mungkin.,IPS,Subtitution Error
Kekalahan bisa dijadikan pelajaran nantinya.,Kekalahan bisa dijadikan pelajarvn nantinya.,IPS,Subtitution Error
"Setelah mendengar nasihat pak anwar, rendi merasa tenang dan bisa menyanyi dengan baik.","Setelah mendengar nasihat pak anwar, rendi meraya tenang dan bisa menyanyi dengan baik.",IPS,Subtitution Error
Tanpa disangka rendi menjadi juara pertama.,Tanpa disangka rendi mevjadi juara pertama.,IPS,Subtitution Error
Rendi senang sekali dan merasa bangga.,Rendi senang sekali dar merasa bangga.,IPS,Subtitution Error
La bisa mengharumkan nama sekolahnya.,La bisa mengharumkan nara sekolahnya.,IPS,Subtitution Error
Guru dan teman-teman mengucapkan selamat pada rendi.,Guru dan teman-teman mengucapkan selamat pada rendy.,IPS,Subtitution Error
Rendi berterimakasih atas doa dan dukungan guru dan teman-temannya.,Rendi berterimakasih atas doa dan dukungan wuru dan teman-temannya.,IPS,Subtitution Error
Sofie memiliki peristiwa yang sangat berkesan bersama keluarganya.,Sofie memiliki peristiwa yang sangat berkesan berszma keluarganya.,IPS,Subtitution Error
Sofie tidak akan melupakannya.,Sofie tidak wkan melupakannya.,IPS,Subtitution Error
"Setiap liburan sekolah tiba, ayah selalu mengajak seluruh keluarga untuk berlibur.","Setiap liburan sekolah tiba, ayah selalu mevgajak seluruh keluarga untuk berlibur.",IPS,Subtitution Error
"Ayah mengajak keluarga berlibur ke rumah orang tua ayah, yaitu kakek dan nenek.","Ayah mengajak keluarga berlibur ke rumah orany tua ayah, yaitu kakek dan nenek.",IPS,Subtitution Error
"Rumah kakek dan nenek ada di luar kota, letaknya ada di pedesaan.","Rumah kakek dan nenek ada di xuar kota, letaknya ada di pedesaan.",IPS,Subtitution Error
"Di desa itu pemandangannya sangat indah, banyak pohon dan sawah.","Di desa itu pemandangannya sangat indah, banyxk pohon dan sawah.",IPS,Subtitution Error
Kakek dan nenek juga memiliki sawah.,Kakek dan nenek jura memiliki sawah.,IPS,Subtitution Error
Hampir setiap hari sofie dan adiknya membawakan makan siang untuk kakek.,Hampir setiap hari sofie dan adiknya membawauan makan siang untuk kakek.,IPS,Subtitution Error
Ketika kakek mencangkul di sawah.,Ketika kakek mencangkul qi sawah.,IPS,Subtitution Error
"Ketika kakek makan, sofie dan adiknya suka mencari belut.","Ketika kakek makan, sofie dan adiknya xuka mencari belut.",IPS,Subtitution Error
Sofie senang sekali.,Sofie senang sekazi.,IPS,Subtitution Error
"Selain peristiwa yang menyenangkan, ada pula peristiwa yang menyedihkan.","Selain peristiva yang menyenangkan, ada pula peristiwa yang menyedihkan.",IPS,Subtitution Error
Peristiwa menyenangkan akan membuat kita senang dan bahagia.,Peristiwa menyenangkan akan membuat kita senang wan bahagia.,IPS,Subtitution Error
Peristiwa menyedihkan membuat kita sedih dan menangis.,Peristiwa menyedihkan membuat kita sedih dan mevangis.,IPS,Subtitution Error
Seperti apakah contoh-contoh peristiwa yang menyenangkan itu?,Seperti apakah contoh-contoh peristiwa yang menyenangkan wtu?,IPS,Subtitution Error
Mengapa aldo senang belajar di kelas?,Mengapa aldo senang beuajar di kelas?,IPS,Subtitution Error
Kado apa yang diberikan ayah dan ibu untuk astri?,Kado apa yang diberikan ayah dan wbu untuk astri?,IPS,Subtitution Error
Apa yang dilakukan nabila untuk membantu ibu?,Apa yang dilakukan nabila untuk membantu wbu?,IPS,Subtitution Error
Mengapa rendi sangat gugup?,Mengapa rendi sangyt gugup?,IPS,Subtitution Error
Kamu pasti pernah mengalami pengalaman yang menyenangkan.,Kamu pasti pernah mengalami pengalaman yang menyenangkun.,IPS,Subtitution Error
Ingat-ingatlah peristiwa itu.,Ingat-ingatlah peristiwa wtu.,IPS,Subtitution Error
Buatlah daftarnya.,Buatzah daftarnya.,IPS,Subtitution Error
Guru membimbing anak untuk bisa mengingat peristiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiva menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,IPS,Subtitution Error
"Jika kolom di bawah ini tidak cukup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.","Jika kolom di bawah ini tidak cukux, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.",IPS,Subtitution Error
"Pilihlah salah satu dari peristiwa yang berhasil kamu ingat itu, manakah yang paling berkesan.","Pilihlah salah satu dari peristiwa yang bewhasil kamu ingat itu, manakah yang paling berkesan.",IPS,Subtitution Error
Cobalah ceritakan di depan teman-temanmu tentang peristiwa menyenangkan itu.,Cobalah ceritakan di depan teman-temanmu tentang peristiva menyenangkan itu.,IPS,Subtitution Error
Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat wan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,IPS,Subtitution Error
Suatu hari badan alif demam.,Suatu hari badan alsf demam.,IPS,Subtitution Error
Badannya panas sekali.,Badannya panas sekazi.,IPS,Subtitution Error
Ibu membawa alif ke dokter dekat rumah.,Ibu membawa alif ke dokter dekat rumay.,IPS,Subtitution Error
"Kata dokter, alif sakit demam berdarah.","Kata dokter, alif sarit demam berdarah.",IPS,Subtitution Error
Alif harus dirawat di rumah sakit.,Alif harus qirawat di rumah sakit.,IPS,Subtitution Error
Demam berdarah adalah penyakit berbahaya.,Demam berdarah adalah pevyakit berbahaya.,IPS,Subtitution Error
Alif dirawat selama sepuluh hari.,Alif dirawat selama setuluh hari.,IPS,Subtitution Error
Selama dirawat alif diberi infus.,Selama dirawat alif diteri infus.,IPS,Subtitution Error
Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumay yang menjenguk.,IPS,Subtitution Error
Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bevmain dan belajar bersama teman-temannya selama sakit.,IPS,Subtitution Error
Alif tidak mau lagi dirawat di rumah sakit.,Alif tidak mau lagi dirawat di rumay sakit.,IPS,Subtitution Error
"Waktu rani berumur empat tahun, kakek sudah sakit keras.","Waktu rani berumur empat tahun, kakek suday sakit keras.",IPS,Subtitution Error
Kakek sering dirawat di rumah sakit.,Kakek sering qirawat di rumah sakit.,IPS,Subtitution Error
"Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.","Ketika sedang berkumpul bersama di ruang kevuarga, paman menelepon ayah.",IPS,Subtitution Error
Paman mengabarkan kakek sudah meninggal dunia.,Paman mengabarkan kakek surah meninggal dunia.,IPS,Subtitution Error
Setelah itu keluarga rani langsung pergi ke rumah kakek.,Setelah itu veluarga rani langsung pergi ke rumah kakek.,IPS,Subtitution Error
Di rumah kakek sudah banyak orang yang datang melayat.,Di rumah kakek sudah banyak orang wang datang melayat.,IPS,Subtitution Error
Semuanya berdoa untuk kakek.,Semuanya berdoa untux kakek.,IPS,Subtitution Error
"Semua orang merasa sedih, ada juga yang menangis.","Semua orang merasa sedih, ada juga wang menangis.",IPS,Subtitution Error
"Rani juga menangis, karena tidak punya kakek lagi.","Rani juga menangis, karena tidak punya kakew lagi.",IPS,Subtitution Error
Rumah keluarga wildan berada dekat dengan sungai besar.,Rumah keluarga wildan berada dekat dengan sungzi besar.,IPS,Subtitution Error
Sungai itu namanya sungai citarum.,Sungai itu namanya sutgai citarum.,IPS,Subtitution Error
Airnya akan banyak kalau musim hujan.,Airnya akan banyak karau musim hujan.,IPS,Subtitution Error
Kalau musim kemarau airnya jadi sedikit.,Kalau musim kemarau aisnya jadi sedikit.,IPS,Subtitution Error
Suatu hari hujan lebat lama sekali.,Suatu hari hujan lesat lama sekali.,IPS,Subtitution Error
Tanpa disangka air sungai itu meluap.,Tanpa disangka air sutgai itu meluap.,IPS,Subtitution Error
"Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai wtu jadi terendam air, termasuk rumah keluarga wildan.",IPS,Subtitution Error
Semua barang yang ada di rumah jadi basah.,Semua barang yang ada di rumah xadi basah.,IPS,Subtitution Error
Keluarga wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,Keluarga wildan dan tetangganya harus mengungsi ve tempat yang tidak terkena banjir.,IPS,Subtitution Error
Selama banjir sekolah diliburkan karena sekolah juga terkena banjir.,Selama banjir sekolah diliburkan karena sekolah xuga terkena banjir.,IPS,Subtitution Error
Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,Wildan dan teman-temannya terpaksa belajar di tempyt pengungsian.,IPS,Subtitution Error
Isilah titik-titik di bawah ini!,Isilah titik-titik di barah ini!,IPS,Subtitution Error
Peristiwa menyedihkan apa yang pernah kamu alami?,Peristiwa menyedihkan apa yang pernah kamu alamx?,IPS,Subtitution Error
Cobalah untuk mengingatnya.,Cobalah untuk mengingatnva.,IPS,Subtitution Error
Tuliskan pada daftar di bawah ini.,Tuliskan pada daftar qi bawah ini.,IPS,Subtitution Error
Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiva menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,IPS,Subtitution Error
Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang pernzh kamu alami.,IPS,Subtitution Error
Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat wan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,IPS,Subtitution Error
Setiap orang pasti pernah mengalami peristiwa atau pengalaman.,Setiap orang pasti pernah mengalami peristiwa wtau pengalaman.,IPS,Subtitution Error
Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada xula yang menyedihkan atau tidak menyenangkan.,IPS,Subtitution Error
Pengalaman jangan dilupakan.,Pengalaman jangan dilupakwn.,IPS,Subtitution Error
Apalagi pengalaman penting.,Apalagi pengalaman pentzng.,IPS,Subtitution Error
Tidak semua peristiwa penting dapat kita ingat.,Tidak semua peristiwa penting dapat kita ingay.,IPS,Subtitution Error
"Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibuzt garis waktu.",IPS,Subtitution Error
Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkaw waktu kejadiannya.,IPS,Subtitution Error
Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiva yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,IPS,Subtitution Error
Selama satu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,Selama satu hari itu adakah peristiwa menyenangkun maupun menyedihkan yang terjadi?,IPS,Subtitution Error
Peristiwa penting dalam keluarga pun bisa dibuat garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibuzt garis waktunya.,IPS,Subtitution Error
Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa pentzng apa saja yang pernah dialami dalam keluargamu.,IPS,Subtitution Error
Untuk itu kamu bisa menanyakannya kepada kedua orang tuamu.,Untuk itu kamu bisa menanyakannya kepada keduy orang tuamu.,IPS,Subtitution Error
Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album woto yang dimiliki keluargamu.,IPS,Subtitution Error
Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentzk foto.,IPS,Subtitution Error
Tujuannya supaya tidak lupa dan dapat mengenang kembali peristiwa yang pernah terjadi.,Tujuannya supaya tidak lupa dan dapat mengenayg kembali peristiwa yang pernah terjadi.,IPS,Subtitution Error
"Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga miualnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.",IPS,Subtitution Error
"Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah berceriva kepada anak-anaknya.",IPS,Subtitution Error
Ayah menikah dengan ibu pada tanggal 20 september tahun 1996.,Ayah menikah dengan ibu pada tanggal t0 september tahun 1996.,IPS,Subtitution Error
Banyak kerabat yang datang untuk mengucapkan selamat.,Banyak kerabat yang datang untuk mengucapkan selazat.,IPS,Subtitution Error
"Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1997.","Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1p97.",IPS,Subtitution Error
Kelahiran adian disambut dengan suka cita oleh keluarga.,Kelahiran adian disambut dengan suka cita xleh keluarga.,IPS,Subtitution Error
Kakek dan nenek berebut ingin mencium dan menggendongnya.,Kakek wan nenek berebut ingin mencium dan menggendongnya.,IPS,Subtitution Error
Setiap tanggal 7 agustus adian ulang tahun.,Setiap tanggal 7 agustus adian ulang tahuy.,IPS,Subtitution Error
Hari ulang tahunnya tidak harus selalu dirayakan.,Hari ulang tahunnya tidak harus selalu dirayakun.,IPS,Subtitution Error
"Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkax selamat.",IPS,Subtitution Error
Ketika berumur empat tahun adian masuk sekolah taman kanak-kanak kelas a.,Ketika berumur empat tahun adian masuk sevolah taman kanak-kanak kelas a.,IPS,Subtitution Error
"Di tk, adian belajar sambil bermain bersama teman-teman lainnya.","Di tk, adian belajar sambil bermain berszma teman-teman lainnya.",IPS,Subtitution Error
Ketika berumur tujuh tahun adian dikhitan.,Ketika berumur tujuh tarun adian dikhitan.,IPS,Subtitution Error
Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,Khitanan adian dirayakan dengan mengunwang teman-teman dan tetangga sekitar rumah.,IPS,Subtitution Error
Adian senang sekali.,Adian senang sekazi.,IPS,Subtitution Error
Ibu melahirkan adik pada tanggal 30 september 2000.,Ibu melahirkan adik pada tanggal 30 septembvr 2000.,IPS,Subtitution Error
