kalimat_awal,kalimat_salah,Pelajaran,tipe_kesalahan
Dengarkan guru bercerita dan menjelaskan caranya.,Dengarkan guru bercerita an menjelaskan caranya.,Bahasa Indonesia,Deletion Error
"Ini hari pertama masuk sekolah bagi katak, kelinci, kakaktua, dan kijang.","Ini hari pertama masuk sekolah bagi ktak, kelinci, kakaktua, dan kijang.",Bahasa Indonesia,Deletion Error
Mereka belum dapat menulis nama sendiri.,Mereka belum dapat menuis nama sendiri.,Bahasa Indonesia,Deletion Error
Kalian akan membantu mereka.,Kalian akan memantu mereka.,Bahasa Indonesia,Deletion Error
Tuliskan nama mereka.,Tuliskan nama mreka.,Bahasa Indonesia,Deletion Error
Lihat halaman sebelumnya untuk mengetahui nama mereka.,Lihat halaman sebelumnya untuk mengetahui nama mreka.,Bahasa Indonesia,Deletion Error
"Lalu, gambarlah makanan kesukaan mereka pada kartu itu.","Lalu, gambarlah makanan kesukaan mereka pada karu itu.",Bahasa Indonesia,Deletion Error
Makanan kesukaan kijang sudah digambarkan untuk kalian.,Makanan kesukaan kijang sudah digambarkan untuk kalan.,Bahasa Indonesia,Deletion Error
Amati gambar ini dengan saksama.,Amati gambar ini dengn saksama.,Bahasa Indonesia,Deletion Error
"Lalu, jawablah pertanyaan-pertanyaan guru berdasarkan gambar di atas.","Lalu, jawablah pertanyaan-pertanyaan guru berdasarkan gambar d atas.",Bahasa Indonesia,Deletion Error
Apa yang ada di pasar?,Apa yang ada i pasar?,Bahasa Indonesia,Deletion Error
Apa saja makanan yang dijual di pasar?,Apa saja makanan yang dijual di psar?,Bahasa Indonesia,Deletion Error
Apa saja mainan yang dijual di pasar?,Apa saja mainan yang dijual di psar?,Bahasa Indonesia,Deletion Error
Di gambar itu ada makanan yang bersih.,Di gambar itu ada makanan yang berih.,Bahasa Indonesia,Deletion Error
Tunjukkan kepada guru.,Tunjukkan kepada gru.,Bahasa Indonesia,Deletion Error
Mengapa makanan itu bersih?,Mengapa makanan tu bersih?,Bahasa Indonesia,Deletion Error
Di gambar itu ada juga makanan yang kotor.,Di gambar itu ada juga makanan yan kotor.,Bahasa Indonesia,Deletion Error
Tunjuklah makanan itu.,Tunjuklah makanan tu.,Bahasa Indonesia,Deletion Error
Mengapa makanan itu kotor?,Mengapa makanan tu kotor?,Bahasa Indonesia,Deletion Error
Perhatikan lagi gambar pasar itu.,Perhatikan lagi gambar pasa itu.,Bahasa Indonesia,Deletion Error
Berikan tanda silang untuk makanan yang kotor dan tanda centang untuk makanan yang bersih.,Berikan tanda silang untuk makanan yang ktor dan tanda centang untuk makanan yang bersih.,Bahasa Indonesia,Deletion Error
Kamu sangat suka makan.,Kamu sangat suk makan.,Bahasa Indonesia,Deletion Error
Namun ia selalu lupa membuang bungkus makanannya.,Namun ia selalu lupa membuang bungkus mkanannya.,Bahasa Indonesia,Deletion Error
Apa yang terjadi?,Apa yang teradi?,Bahasa Indonesia,Deletion Error
"Kalian tidak membuang sampah sembarangan seperti dia, bukan?","Kalian tidak membuang sampah sembarangan seperti ia, bukan?",Bahasa Indonesia,Deletion Error
Di mana kalian membuang sampah di rumah?,Di mana kalian membuang sampah di rumh?,Bahasa Indonesia,Deletion Error
"Gambarkan di sini, ya.","Gambarkan di sni, ya.",Bahasa Indonesia,Deletion Error
Hore! bab 3 sudah selesai.,Hore! bab 3 suda selesai.,Bahasa Indonesia,Deletion Error
Saya dapat menjelaskan tentang kuman.,Saya dapat menjelaskan tentng kuman.,Bahasa Indonesia,Deletion Error
Saya dapat menjelaskan akibat penularan penyakit.,Saya dapat menjelaskan kibat penularan penyakit.,Bahasa Indonesia,Deletion Error
Saya dapat menjelaskan cara agar kuman tidak menyebar.,Saya dapat menjelaskan cara agar kuman tidk menyebar.,Bahasa Indonesia,Deletion Error
Saya dapat membedakan makanan kotor dan makanan bersih.,Saya dapat membedakan mkanan kotor dan makanan bersih.,Bahasa Indonesia,Deletion Error
Kalian dapat menirukan gerakan dalam cerita.,Kalian dapat menirukan geraan dalam cerita.,Bahasa Indonesia,Deletion Error
Amati gambar di atas.,Amati gambar d atas.,Bahasa Indonesia,Deletion Error
"Lalu, jawablah pertanyaan-pertanyaan berikut ini.","Lalu, jawablah pertanyaan-pertanyaan beriut ini.",Bahasa Indonesia,Deletion Error
Berapa jumlah kaki binatang pada gambar?,Berapa jumlah kaki binaang pada gambar?,Bahasa Indonesia,Deletion Error
Binatang apa saja yang tampak pada gambar?,Binatang apa saja yang tampak pada gamar?,Bahasa Indonesia,Deletion Error
Apa yang sedang dilakukan binatang-binatang itu?,Apa yang sedang dilkukan binatang-binatang itu?,Bahasa Indonesia,Deletion Error
"Menurut kalian, mengapa mereka melakukannya?","Menurut kalian, mengapa merea melakukannya?",Bahasa Indonesia,Deletion Error
"Dengarkan guru membacakan cerita ini, ya.","Dengarkan guru membacakan ceria ini, ya.",Bahasa Indonesia,Deletion Error
"Lalu, ikuti gerakan binatang-binatang dalam cerita.","Lalu, ikuti gerakan bintang-binatang dalam cerita.",Bahasa Indonesia,Deletion Error
Suara ribut apa itu?,Suara ribut pa itu?,Bahasa Indonesia,Deletion Error
Gajah sedang menari.,Gajah sedang menri.,Bahasa Indonesia,Deletion Error
Cobalah mengentakkan kaki seperti gajah.,Cobalah mengentakkan kaki sepeti gajah.,Bahasa Indonesia,Deletion Error
"Sekarang, apa lagi?","Sekarang, apa lag?",Bahasa Indonesia,Deletion Error
Kelinci juga menari.,Kelinci juga menri.,Bahasa Indonesia,Deletion Error
"Ayo, menari seperti kelinci!","Ayo, menari sperti kelinci!",Bahasa Indonesia,Deletion Error
"Yuk, tirukan mereka!","Yuk, tirukan mreka!",Bahasa Indonesia,Deletion Error
Monyet berdansa.,Monet berdansa.,Bahasa Indonesia,Deletion Error
Apakah kalian juga bisa berdansa?,Apakah kalian juga isa berdansa?,Bahasa Indonesia,Deletion Error
"Ayo, berdansa bersama!","Ayo, berdansa berama!",Bahasa Indonesia,Deletion Error
Tunggu! bagaimana kalau menari bersama?,Tunggu! bagaimana kalau menai bersama?,Bahasa Indonesia,Deletion Error
"Senangnya! ayo, menari seperti mereka!","Senangnya! ayo, menari sepeti mereka!",Bahasa Indonesia,Deletion Error
Apakah kalian suka ceritanya?,Apakah kalian suk ceritanya?,Bahasa Indonesia,Deletion Error
"Dengarkan pertanyaan-pertanyaan guru berikut, lalu jawablah.","Dengarkan pertanyaan-pertanyaan guru beriut, lalu jawablah.",Bahasa Indonesia,Deletion Error
Tarian binatang apa yang kalian sukai dalam cerita itu?,Tarian binatang apa yang kalian sukai dlam cerita itu?,Bahasa Indonesia,Deletion Error
Tirukan tarian yang kalian sukai.,Tirukan tarian yang klian sukai.,Bahasa Indonesia,Deletion Error
Tirukan tarian binatang-binatang itu bersama teman-teman.,Tirukan tarian binatang-binatang tu bersama teman-teman.,Bahasa Indonesia,Deletion Error
"Ikuti guru membaca nama binatang-binatang di bawah ini, lalu ceritakan cara mereka bergerak.","Ikuti guru membaca nama binatang-binatang di bwah ini, lalu ceritakan cara mereka bergerak.",Bahasa Indonesia,Deletion Error
"Setelah itu tirukan gerakan mereka, ya.","Setelah itu tirukan geraan mereka, ya.",Bahasa Indonesia,Deletion Error
Bacalah bersama guru dan teman-teman.,Bacalah bersama guru an teman-teman.,Bahasa Indonesia,Deletion Error
Lalat terbang.,Llat terbang.,Bahasa Indonesia,Deletion Error
Lebah terbang.,Lebh terbang.,Bahasa Indonesia,Deletion Error
Lutung melompat.,Ltung melompat.,Bahasa Indonesia,Deletion Error
Kuda laut berenang.,Kuda laut brenang.,Bahasa Indonesia,Deletion Error
Laba-laba merayap.,Lba-laba merayap.,Bahasa Indonesia,Deletion Error
Ikuti guru melafalkan bunyinya.,Ikuti guru melfalkan bunyinya.,Bahasa Indonesia,Deletion Error
"Sekarang, baca suku kata ini bersama guru dan teman-teman.","Sekarang, baca suku kata ini bersama gru dan teman-teman.",Bahasa Indonesia,Deletion Error
"Amati gambar di atas bersama teman-teman, lalu diskusikan pertanyaan-pertanyaan guru berikut ini.","Amati gambar di atas bersama teman-teman, lal diskusikan pertanyaan-pertanyaan guru berikut ini.",Bahasa Indonesia,Deletion Error
Pernahkah kalian bermain ular naga seperti pada gambar di atas?,Pernahkah kalian bermain ular naga seperti pda gambar di atas?,Bahasa Indonesia,Deletion Error
"Menurut kalian, mengapa namanya permainan ular naga?","Menurut kalian, mengapa namanya permainan ular nga?",Bahasa Indonesia,Deletion Error
"Ketika akan berbicara, mintalah izin kepada guru dengan mengangkat tangan.","Ketika akan berbicara, mintalah izin kepada gru dengan mengangkat tangan.",Bahasa Indonesia,Deletion Error
Kalian juga harus menunggu teman selesai berbicara.,Kalian juga harus menunggu teman selesai erbicara.,Bahasa Indonesia,Deletion Error
Anak paling belakang menjadi ekor yang baru.,Anak paling belakang menjadi ekor yang bar.,Bahasa Indonesia,Deletion Error
"Yuk, bermain ular naga!","Yuk, bermain ula naga!",Bahasa Indonesia,Deletion Error
Guru akan menjelaskan cara bermainnya.,Guru akan menjelaskan ara bermainnya.,Bahasa Indonesia,Deletion Error
Dua anak menjadi gerbang.,Dua anak menadi gerbang.,Bahasa Indonesia,Deletion Error
Satu anak memilih nama lebah.,Satu anak memilih ama lebah.,Bahasa Indonesia,Deletion Error
Satu anak lagi memilih nama laba-laba.,Satu anak lagi memiih nama laba-laba.,Bahasa Indonesia,Deletion Error
Satu anak menjadi kepala naga.,Satu anak menjadi kepaa naga.,Bahasa Indonesia,Deletion Error
Anak-anak lain menjadi badan naga.,Anak-anak lain menjadi bada naga.,Bahasa Indonesia,Deletion Error
Anak paling belakang menjadi ekor naga.,Anak paling belakang menjdi ekor naga.,Bahasa Indonesia,Deletion Error
Kepala dan badan naga memasuki gerbang sambil bernyanyi.,Kepala dan badan naga memasuki gerbang samil bernyanyi.,Bahasa Indonesia,Deletion Error
Gerbang menangkap ekor naga ketika lagu sudah berakhir.,Gerbang menangkap ekor naga ketika lagu sudh berakhir.,Bahasa Indonesia,Deletion Error
Gerbang meminta ekor naga memilih laba-laba atau lebah sambil berbisik.,Gerbang meminta ekor naga memilih laba-laba ata lebah sambil berbisik.,Bahasa Indonesia,Deletion Error
Ekor naga berdiri di belakang gerbang laba-laba atau gerbang lebah.,Ekor naga berdiri di belakang gerbang lba-laba atau gerbang lebah.,Bahasa Indonesia,Deletion Error
Badan naga berbaris lagi sambil menyanyikan laguular naga.,Badan naga berbaris lagi sambil menyanyikan lagular naga.,Bahasa Indonesia,Deletion Error
Gerbang yang lebih panjang menjadi kepala naga.,Gerbang yang lebih panjang menjadi kepala nga.,Bahasa Indonesia,Deletion Error
Mainkan bersama teman-teman.,Mainkan bersama temn-teman.,Bahasa Indonesia,Deletion Error
"Tentukan siapa yang menjadi gerbang, kepala, badan, dan ekor naga.","Tentukan siapa yang menjadi gerbang, kepala, bdan, dan ekor naga.",Bahasa Indonesia,Deletion Error
"Ingat, kalian harus berbicara dan bermain dengan baik dan sopan.","Ingat, kalian harus berbicara dan bermain denan baik dan sopan.",Bahasa Indonesia,Deletion Error
Nyanyikan lagu ini saat bermain ular naga.,Nyanyikan lagu ini saat bermain ular nga.,Bahasa Indonesia,Deletion Error
"Saat bermain ular naga, kalian menjadi apa?","Saat bermain ular naga, kalian menjadi pa?",Bahasa Indonesia,Deletion Error
"Gambarkan apa yang kalian lakukan saat bermain tadi, ya.","Gambarkan apa yang kalian lakukan saat berain tadi, ya.",Bahasa Indonesia,Deletion Error
Tuliskan apa yang kalian pilih: lebah atau laba-laba?,Tuliskan apa yang kalian pilih: lebah ata laba-laba?,Bahasa Indonesia,Deletion Error
Mengapa kalian memilih itu?,Mengapa kalian memlih itu?,Bahasa Indonesia,Deletion Error
Dengarkan penjelasan guru.,Dengarkan penjelasan gru.,Bahasa Indonesia,Deletion Error
"Amati gambar binatang-binatang di bawah ini, ya.","Amati gambar binatang-binatang di bawah ini, y.",Bahasa Indonesia,Deletion Error
Mana gambar yang menunjukkan kegiatan mendorong barang?,Mana gambar yang menunjukkan kegiatan mendorong brang?,Bahasa Indonesia,Deletion Error
Mana gambar yang menunjukkan kegiatan menarik barang?,Mana gambar yang menunjukkan kegiatan menarik brang?,Bahasa Indonesia,Deletion Error
Gambarlah silang pada kegiatan mendorong.,Gambarlah silang pada kegitan mendorong.,Bahasa Indonesia,Deletion Error
Beri tanda centang pada kegiatan menarik.,Beri tanda centang ada kegiatan menarik.,Bahasa Indonesia,Deletion Error
"Dengarkan penjelasan guru, ya.","Dengarkan penjelasan gru, ya.",Bahasa Indonesia,Deletion Error
"Sekarang, kalian tuliskan nama binatang-binatang berikut.","Sekarang, kalian tuliskan ama binatang-binatang berikut.",Bahasa Indonesia,Deletion Error
Naya terkejut sekali.,Naya terkejut sekli.,Bahasa Indonesia,Deletion Error
Ia menemukan sarang laba-laba di bawah tempat tidurnya.,Ia menemukan sarang laba-laba di bawah temat tidurnya.,Bahasa Indonesia,Deletion Error
Apa yang akan dilakukannya?,Apa yang aka dilakukannya?,Bahasa Indonesia,Deletion Error
"Ketika naya menyapu kolong tempat tidurnya, ia menemukan benda miliknya yang sudah lama hilang.","Ketika naya menyapu kolong tempat tidurnya, i menemukan benda miliknya yang sudah lama hilang.",Bahasa Indonesia,Deletion Error
Benda apa itu?,Benda apa tu?,Bahasa Indonesia,Deletion Error
Gambarkan di sini.,Gambarkan di sni.,Bahasa Indonesia,Deletion Error
Hore! bab 4 sudah selesai.,Hore! bab 4 suda selesai.,Bahasa Indonesia,Deletion Error
Saya dapat menjelaskan tentang macam-macam gerak.,Saya dapat menjelaskan tentng macam-macam gerak.,Bahasa Indonesia,Deletion Error
Saya dapat menirukan macam-macam gerak.,Saya dapat menirukan acam-macam gerak.,Bahasa Indonesia,Deletion Error
Saya dapat menjelaskan tentang permainan ular naga dengan baik dan sopan.,Saya dapat menjelaskan tentang permainan ular nga dengan baik dan sopan.,Bahasa Indonesia,Deletion Error
Saya dapat melakukan permainan ular naga.,Saya dapat melakukan perminan ular naga.,Bahasa Indonesia,Deletion Error
Saya dapat menulis atau menggambar tentang permainan ular naga dengan runtut.,Saya dapat menulis atau menggambar tentang perainan ular naga dengan runtut.,Bahasa Indonesia,Deletion Error
"Lalu, jawablah pertanyaan-pertanyaan berikut.","Lalu, jawablah pertnyaan-pertanyaan berikut.",Bahasa Indonesia,Deletion Error
Apa yang sedang dilakukan anak-anak pada gambar di atas?,Apa yang sedang dilakukan anak-anak pada gamar di atas?,Bahasa Indonesia,Deletion Error
Berada di mana mereka?,Berada di mna mereka?,Bahasa Indonesia,Deletion Error
Pernahkah kalian memainkan permainan itu?,Pernahkah kalian memainkan perminan itu?,Bahasa Indonesia,Deletion Error
"Mimi ingin menyapa maya, tetapi mimi malu.","Mimi ingin menyapa maya, tetapi mimi mal.",Bahasa Indonesia,Deletion Error
Mimi ragu.,Mmi ragu.,Bahasa Indonesia,Deletion Error
Apakah maya akan menyukai mimi?,Apakah maya akan menykai mimi?,Bahasa Indonesia,Deletion Error
"Oh, maya sudah punya teman baru!","Oh, maya sudah puny teman baru!",Bahasa Indonesia,Deletion Error
Mimi bisa bantu.,Mimi bisa banu.,Bahasa Indonesia,Deletion Error
Aku mimi.,ku mimi.,Bahasa Indonesia,Deletion Error
Ini moko.,ni moko.,Bahasa Indonesia,Deletion Error
Mimi suka bola.,Mimi suka bol.,Bahasa Indonesia,Deletion Error
Maya dan moko juga.,Maya dan mko juga.,Bahasa Indonesia,Deletion Error
Mimi tak lagi malu.,Mimi tak lag malu.,Bahasa Indonesia,Deletion Error
Jawablah pertanyaan-pertanyaan di bawah ini.,Jawablah pertanyaan-pertanyaan di bawa ini.,Bahasa Indonesia,Deletion Error
Siapa nama teman baru mimi?,Siapa nama teman aru mimi?,Bahasa Indonesia,Deletion Error
Mengapa mimi malu dengan maya?,Mengapa mimi malu dengn maya?,Bahasa Indonesia,Deletion Error
Apa yang akhirnya dimainkan mimi dan teman-teman barunya?,Apa yang akhirnya dimainkan mimi dan temn-teman barunya?,Bahasa Indonesia,Deletion Error
Apakah kalian pernah malu seperti mimi?,Apakah kalian pernah alu seperti mimi?,Bahasa Indonesia,Deletion Error
Sebutkan nama teman-teman kalian.,Sebutkan nama temn-teman kalian.,Bahasa Indonesia,Deletion Error
"Dengan menjawab semua pertanyaan di atas, kalian berlatih menyimpulkan perasaan tokoh cerita.","Dengan menjawab semua pertanyaan di atas, kalan berlatih menyimpulkan perasaan tokoh cerita.",Bahasa Indonesia,Deletion Error
"Ikuti guru membaca kata-kata ini, ya.","Ikuti guru membaca kaa-kata ini, ya.",Bahasa Indonesia,Deletion Error
Apa bunyi huruf di awal nama-nama itu?,Apa bunyi huruf di awal nama-nama tu?,Bahasa Indonesia,Deletion Error
"Ayo, lafalkan huruf berikut dengan benar.","Ayo, lafalkan huruf beriut dengan benar.",Bahasa Indonesia,Deletion Error
"Lalu, gabungkan bunyi huruf itu dengan bunyi huruf yang lain.","Lalu, gabungkan buni huruf itu dengan bunyi huruf yang lain.",Bahasa Indonesia,Deletion Error
Bagaimana dengan ini?,Bagaimana dengan ni?,Bahasa Indonesia,Deletion Error
"Lalu, bacalah beberapa suku kata berikut.","Lalu, bacalah beberapa uku kata berikut.",Bahasa Indonesia,Deletion Error
Apakah kalian tahu nama-nama binatang dan benda di bawah ini?,Apakah kalian tahu nama-nama binatang dan bena di bawah ini?,Bahasa Indonesia,Deletion Error
Bacalah bersama guru.,Bacalah bersama gru.,Bahasa Indonesia,Deletion Error
"Apa suku kata yang hilang pada nama benda-benda ini, ya?","Apa suku kata yang hilang pada nma benda-benda ini, ya?",Bahasa Indonesia,Deletion Error
"Ayo, kalian lengkapi.","Ayo, kalian lenkapi.",Bahasa Indonesia,Deletion Error
Perhatikan tanda titik (.) pada kalimat di atas.,Perhatikan tanda titik (.) pada kalimat di ata.,Bahasa Indonesia,Deletion Error
Ikuti cara guru membacanya.,Ikuti cara gru membacanya.,Bahasa Indonesia,Deletion Error
Mimi suka main bola.,Mimi suka mai bola.,Bahasa Indonesia,Deletion Error
Maya suka buah melon.,Maya suka bua melon.,Bahasa Indonesia,Deletion Error
Baju moko merah.,Baju moko merh.,Bahasa Indonesia,Deletion Error
Mimi minum teh madu.,Mimi minum eh madu.,Bahasa Indonesia,Deletion Error
Tanda titik mengakhiri satu kalimat.,Tanda titik mengakhiri atu kalimat.,Bahasa Indonesia,Deletion Error
Ikuti guru membaca kalimat ini.,Ikuti guru membaca kaliat ini.,Bahasa Indonesia,Deletion Error
"Lalu, tambahkan tanda titik (.) di belakangnya.","Lalu, tambahkan tanda titi (.) di belakangnya.",Bahasa Indonesia,Deletion Error
Simaklah guru membacakan cerita ini.,Simaklah guru membacakan ceria ini.,Bahasa Indonesia,Deletion Error
Lemari ini tinggi sekali.,Lemari ini tingi sekali.,Bahasa Indonesia,Deletion Error
Mimi ingin kakak mengambil kue.,Mimi ingin kakak mengambl kue.,Bahasa Indonesia,Deletion Error
Apa yang harus mimi katakan?,Apa yang harus imi katakan?,Bahasa Indonesia,Deletion Error
"Tolong ambilkan kue itu, kakak! kata mimi.","Tolong ambilkan kue itu, kakak! kata mmi.",Bahasa Indonesia,Deletion Error
Dapatkah kalian menirukannya?,Dapatkah kalian menrukannya?,Bahasa Indonesia,Deletion Error
"Aduh, mimi tidak sengaja!","Aduh, mimi tidk sengaja!",Bahasa Indonesia,Deletion Error
"Maaf, moko, kata mimi.","Maaf, moko, kta mimi.",Bahasa Indonesia,Deletion Error
Dapatkan kalian menirukannya?,Dapatkan kalian menrukannya?,Bahasa Indonesia,Deletion Error
"Wah, maya baik sekali!","Wah, maya bai sekali!",Bahasa Indonesia,Deletion Error
Ia memberi mimi bolu.,Ia memberi mmi bolu.,Bahasa Indonesia,Deletion Error
"Terima kasih, maya, kata mimi.","Terima kasih, maya, ata mimi.",Bahasa Indonesia,Deletion Error
Mimi dapat mengucapkan empat kata ajaib.,Mimi dapat mengucapkan empa kata ajaib.,Bahasa Indonesia,Deletion Error
Dapatkah kalian mengucapkannya?,Dapatkah kalian menucapkannya?,Bahasa Indonesia,Deletion Error
Kalian sudah menirukan ucapan mimi.,Kalian sudah menirukan ucpan mimi.,Bahasa Indonesia,Deletion Error
